Destination Port,Protocol,Flow Duration,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Bwd IAT Std,Bwd IAT Max,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Down/Up Ratio,Average Packet Size,Avg Bwd Segment Size,Init_Win_bytes_forward,Idle Mean,Idle Std,Idle Max,Idle Min
9993.0,17.0,60.06378102302551,351.0,124.0,237.5,113.5,20.021260341008503,28.31431666804517,60.063750982284546,0.0,0.0,0.0,0.0,28.31431666804517,60.063750982284546,124.0,351.0,237.5,113.5,12882.25,0.0,0.0,0.0,0.0,237.5,237.5,0.0,60.063750982284546,0.0,60.063750982284546,60.063750982284546
33511.0,17.0,60.063812017440796,351.0,124.0,237.5,113.5,20.021270672480266,28.314332627651844,60.06378388404846,0.0,0.0,0.0,0.0,28.314332627651844,60.06378388404846,124.0,351.0,237.5,113.5,12882.25,0.0,0.0,0.0,0.0,237.5,237.5,0.0,60.06378388404846,0.0,60.06378388404846,60.06378388404846
9993.0,17.0,60.063819885253906,131.0,83.0,107.0,24.0,10.010636647542318,16.343349383974243,44.17564296722412,60.063819885253906,15.015954971313477,18.041650134103342,44.17564296722412,0.0,1.1920928955078125e-06,83.0,351.0,194.42857142857142,103.78254345760953,10770.816326530612,0.0,0.0,0.0,0.4,194.42857142857142,107.0,0.0,30.03168797492981,14.143954992294312,44.17564296722412,15.887732982635498
123.0,17.0,0.12291693687438965,90.0,90.0,90.0,0.0,0.12291693687438965,0.0,0.12291693687438965,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0
443.0,6.0,0.015812158584594727,66.0,66.0,66.0,0.0,0.002635359764099121,0.005508187602454248,0.014945030212402344,0.015812158584594727,0.005270719528198242,0.006894116451251894,0.01501917839050293,5.960464477539062e-07,1.1920928955078125e-06,66.0,112.0,77.0,17.84856937044055,318.57142857142856,2.0,2.0,7.0,0.75,77.0,66.0,501.0,0.0,0.0,0.0,0.0
9993.0,17.0,60.064687967300415,179.0,46.0,125.8,65.15642715803253,15.016171991825104,22.762645236138383,54.22545289993286,0.0,0.0,0.0,0.0,22.762645236138383,54.22545289993286,46.0,179.0,125.8,65.15642715803253,4245.36,0.0,0.0,0.0,0.0,125.8,125.8,0.0,30.032230496406555,24.193222403526306,54.22545289993286,5.839008092880249
9993.0,17.0,60.064581871032715,179.0,179.0,179.0,0.0,30.032290935516357,24.193284034729004,54.22557497024536,0.0,0.0,0.0,0.0,24.193284034729004,54.22557497024536,179.0,179.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,179.0,0.0,30.032290935516357,24.193284034729004,54.22557497024536,5.8390069007873535
35697.0,17.0,60.06458306312561,179.0,179.0,179.0,0.0,30.032291531562805,24.193289399147034,54.22558093070984,0.0,0.0,0.0,0.0,24.193289399147034,54.22558093070984,179.0,179.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,179.0,0.0,30.032291531562805,24.193289399147034,54.22558093070984,5.8390021324157715
35697.0,17.0,60.064594984054565,179.0,46.0,145.75,57.59068935166517,20.02153166135152,24.30310005767232,54.22559309005737,0.0,0.0,0.0,0.0,24.30310005767232,54.22559309005737,46.0,179.0,145.75,57.59068935166517,3316.6875,0.0,0.0,0.0,0.0,145.75,145.75,0.0,30.032225489616394,24.19336760044098,54.22559309005737,5.838857889175415
33511.0,17.0,60.06459403038025,179.0,179.0,179.0,0.0,30.032297015190125,24.19329798221588,54.225594997406006,0.0,0.0,0.0,0.0,24.19329798221588,54.225594997406006,179.0,179.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,179.0,0.0,30.032297015190125,24.19329798221588,54.225594997406006,5.838999032974243
33511.0,17.0,60.06459307670593,179.0,179.0,179.0,0.0,30.032296538352966,24.193297505378723,54.22559404373169,0.0,0.0,0.0,0.0,24.193297505378723,54.22559404373169,179.0,179.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,179.0,0.0,30.032296538352966,24.193297505378723,54.22559404373169,5.838999032974243
0.0,1.0,60.06452798843384,74.0,74.0,74.0,0.0,30.03226399421692,24.193329095840454,54.22559309005737,0.0,0.0,0.0,0.0,24.193329095840454,54.22559309005737,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0,30.03226399421692,24.193329095840454,54.22559309005737,5.838934898376465
60308.0,17.0,0.03597402572631836,90.0,90.0,90.0,0.0,0.03597402572631836,0.0,0.03597402572631836,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0
123.0,17.0,0.021661043167114258,90.0,90.0,90.0,0.0,0.021661043167114258,0.0,0.021661043167114258,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0
54541.0,17.0,0.0012111663818359375,100.0,100.0,100.0,0.0,0.0012111663818359375,0.0,0.0012111663818359375,0.0,0.0,0.0,0.0,0.0,0.0,100.0,196.0,148.0,48.0,2304.0,0.0,0.0,0.0,1.0,148.0,100.0,0.0,0.0,0.0,0.0,0.0
80.0,6.0,0.3541240692138672,145.0,60.0,82.2,31.713719428663676,0.03541240692138672,0.05363074773831768,0.11785197257995605,0.23648595809936523,0.047297191619873044,0.05711498157987778,0.11791396141052246,0.058120933414380814,0.11767005920410156,60.0,154.0,82.0909090909091,32.052384808323175,1027.3553719008264,2.0,2.0,9.0,0.8333333333333334,82.0909090909091,82.2,64240.0,0.0,0.0,0.0,0.0
54780.0,17.0,0.0012459754943847656,98.0,98.0,98.0,0.0,0.0012459754943847656,0.0,0.0012459754943847656,0.0,0.0,0.0,0.0,0.0,0.0,98.0,150.0,124.0,26.0,676.0,0.0,0.0,0.0,1.0,124.0,98.0,0.0,0.0,0.0,0.0,0.0
34998.0,17.0,0.00109100341796875,98.0,98.0,98.0,0.0,0.00109100341796875,0.0,0.00109100341796875,0.0,0.0,0.0,0.0,0.0,0.0,98.0,162.0,130.0,32.0,1024.0,0.0,0.0,0.0,1.0,130.0,98.0,0.0,0.0,0.0,0.0,0.0
443.0,6.0,64.03272700309753,1619.0,66.0,265.1818181818182,438.32881351826575,2.910578500140797,13.282585054144656,63.778854846954346,64.03272700309753,5.821157000281594,18.3279221218504,63.778854846954346,19.130951594104097,63.79448485374451,66.0,2425.0,288.30434782608694,556.9548756042605,310198.73345935723,0.0,11.0,22.0,0.9166666666666666,288.30434782608694,265.1818181818182,64240.0,63.778854846954346,0.0,63.778854846954346,63.778854846954346
67.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,590.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0
123.0,17.0,0.01656198501586914,90.0,90.0,90.0,0.0,0.01656198501586914,0.0,0.01656198501586914,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0
40292.0,17.0,0.035925865173339844,90.0,90.0,90.0,0.0,0.035925865173339844,0.0,0.035925865173339844,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0
60920.0,17.0,0.03594684600830078,90.0,90.0,90.0,0.0,0.03594684600830078,0.0,0.03594684600830078,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0
0.0,112.0,17.004362106323242,0.0,0.0,0.0,0.0,1.0002565944896025,0.00016322518329226323,1.0007410049438477,17.004362106323242,1.0002565944896025,0.00016322518329226323,1.0007410049438477,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,1.0002565944896025,0.00016322518329226323,1.0007410049438477,1.0001370906829834
36786.0,17.0,0.043357133865356445,90.0,90.0,90.0,0.0,0.043357133865356445,0.0,0.043357133865356445,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0
123.0,17.0,0.01958489418029785,90.0,90.0,90.0,0.0,0.01958489418029785,0.0,0.01958489418029785,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0
44003.0,17.0,0.033776044845581055,90.0,90.0,90.0,0.0,0.033776044845581055,0.0,0.033776044845581055,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0
53.0,17.0,0.01974010467529297,199.0,199.0,199.0,0.0,0.01974010467529297,0.0,0.01974010467529297,0.0,0.0,0.0,0.0,0.0,0.0,87.0,199.0,143.0,56.0,3136.0,0.0,0.0,0.0,1.0,143.0,199.0,0.0,0.0,0.0,0.0,0.0
53.0,17.0,0.0185239315032959,151.0,151.0,151.0,0.0,0.0185239315032959,0.0,0.0185239315032959,0.0,0.0,0.0,0.0,0.0,0.0,87.0,151.0,119.0,32.0,1024.0,0.0,0.0,0.0,1.0,119.0,151.0,0.0,0.0,0.0,0.0,0.0
1521.0,6.0,6.1206278800964355,1464.0,66.0,315.0,474.24867899005216,0.16106915473937988,0.8710294609742544,5.45599102973938,6.0731518268585205,0.35724422510932474,1.2761039333184183,5.456447124481201,1.1830134206914251,5.456416130065918,60.0,2862.0,743.0769230769231,1057.143111496927,1117551.5581854044,2.0,18.0,37.0,1.1666666666666667,743.0769230769231,315.0,62230.0,5.45599102973938,0.0,5.45599102973938,5.45599102973938
60907.0,17.0,0.020437955856323242,90.0,90.0,90.0,0.0,0.020437955856323242,0.0,0.020437955856323242,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0
123.0,17.0,0.02431797981262207,90.0,90.0,90.0,0.0,0.02431797981262207,0.0,0.02431797981262207,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0
59735.0,17.0,0.0013380050659179688,103.0,103.0,103.0,0.0,0.0013380050659179688,0.0,0.0013380050659179688,0.0,0.0,0.0,0.0,0.0,0.0,103.0,282.0,192.5,89.5,8010.25,0.0,0.0,0.0,1.0,192.5,103.0,0.0,0.0,0.0,0.0,0.0
53841.0,17.0,0.0011210441589355469,103.0,103.0,103.0,0.0,0.0011210441589355469,0.0,0.0011210441589355469,0.0,0.0,0.0,0.0,0.0,0.0,103.0,230.0,166.5,63.5,4032.25,0.0,0.0,0.0,1.0,166.5,103.0,0.0,0.0,0.0,0.0,0.0
45433.0,17.0,0.0010831356048583984,120.0,120.0,120.0,0.0,0.0010831356048583984,0.0,0.0010831356048583984,0.0,0.0,0.0,0.0,0.0,0.0,120.0,190.0,155.0,35.0,1225.0,0.0,0.0,0.0,1.0,155.0,120.0,0.0,0.0,0.0,0.0,0.0
123.0,17.0,0.12105417251586914,90.0,90.0,90.0,0.0,0.12105417251586914,0.0,0.12105417251586914,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0
57153.0,17.0,0.02432084083557129,90.0,90.0,90.0,0.0,0.02432084083557129,0.0,0.02432084083557129,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0
123.0,17.0,0.020692110061645508,90.0,90.0,90.0,0.0,0.020692110061645508,0.0,0.020692110061645508,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0
5351.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,72.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0
1900.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,136.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0
